merchant_number,all_transactions,harmonic,sum_amounts
62006362067258,90,2.8529821377999998,18512008
62006362024734,53,1.2423702191000001,14207953
62006362021620,49,0.6027988282,62630010
62006362034840,1,0.012987013,1002
62006362105709,118,2.3244125773,13513022
62006362032457,49,0.8829147134,360410113
62006362016709,62,2.4261429797,20583012
62006362104400,225,4.0452442674,496469022
62006362005534,168,8.3044399914,1111135028
62006362109494,305,3.8446659347,45815007
62006362060252,35,8.8633627996,4144053012
62006362059858,191,10.5663392838,1135845008
62006362055545,59,1.0260059263,52227103
62006362060185,4,0.1174869816,11301004
62006362057226,9,0.8428309305,643012
62006362054623,30,3.5933604806,28546115
62006362069332,238,17.0991908507,157949016
62006362040815,106,4.0519160559,82505021
62006362107398,94,1.2584530031,9820811
62006362102148,122,2.9387427191,16985516
62006362066586,60,1.1641184182,17072004
62006362057046,86,1.6481017893,657594071
62006362029027,8,0.22510122300000002,73356131
62006362109278,32,0.396978147,50204013
62006362000590,65,1.3110526184,5449346719
62006362110318,9,0.1043915943,2525007
62006362104985,226,4.6856998995,14868832822
62006362015192,48,2.6617384066,5117012
62006362049402,52,1.3484063167,1949061112
62006362015384,304,10.6625672929,89345512
62006362037294,55,1.5282950683,42205022
62006362042672,7,0.1622229948,12703012
62006362104520,77,1.6903699438,61492011
62006362019746,202,3.4149645298999998,123719040
62006362039780,415,30.7327500621,303933012
62006362104885,19,0.4963345273,109424015
62006362043656,54,0.9245080369,543851010
62006362016319,34,1.3024341640000001,741945112
62006362043852,32,0.7611403323,221503012
62006362103649,12,0.6704702541,27014015
62006362065693,77,5.6138438583,4375314107
62006362102129,139,6.2372489219,58803016
62006362105458,247,3.5902797668,32683039
62006362000263,80,3.2635805054,5609898523
62006362035040,130,2.7862206917,10238017
62006362110569,22,0.2707772476,2109011
62006362106131,66,0.9529814891,76968518
62006362103354,113,5.0075233632,349310122
62006362058302,26,2.6601198449,1469002008
62006362030936,122,6.2280846253,1143224107
62006362043757,112,6.8298829677,25703015
62006362054929,81,13.5321255746,599555111
62006362038308,39,1.6141399083999999,147288008
62006362005675,223,15.1130661275,369374310
62006362103814,25,2.8510694261,2673093591
62006362105234,7,0.1548765451,6204015
62006362005468,91,2.8459644189,140536044
62006362029631,243,4.3606118746,392800400
62006362061121,12,1.196148522,9046024
62006362023502,243,17.9063662518,17999012
62006362020544,121,4.7713337629,136377101
62006362106310,8,0.1279769893,221533011
62006362100535,456,83.7649924422,75014500
62006362105608,42,0.8156927024,132773011
62006362067949,37,0.7378816462000001,2260174004
62006362107827,2,0.028185107600000002,2008
62006362105437,464,8.1383858079,65478015
62006362058356,4,0.0558052434,22008
62006362104404,75,1.1609737287,169177012
62006362030267,62,6.0841657232,793013014
62006362109407,22,0.2659118997,1032007
62006362032202,8,0.1252084092,192601615
62006362038374,52,3.7246906617,3237260129
62006362022285,230,22.7368506561,41761017
62006362040647,97,12.4519890847,268291012
62006362058338,21,1.1453463282,34114016
62006362013940,59,1.4446417268,442737016
62006362107012,45,0.5781934769,47665018
62006362030984,27,3.8346831382,3419916
62006362107641,12,0.1927196675,151604012
62006362064881,22,0.4225218666,13911031
62006362010104,90,2.858250019,148833012
62006362060499,79,3.4063456747,2776918235
62006362010967,1,0.0384615385,1004
62006362107486,71,1.0729879459,45751516
62006362103019,29,1.4694739249,113164016
62006362043538,30,2.989454098,3698008
62006362043117,4,0.059243697500000005,22008
62006362061587,15,1.2019442483,568753103
62006362053646,30,2.7219566241,106001004
62006362105463,139,2.8084233547,7180055023
62006362109608,15,0.188164157,36607011
62006362029905,5,0.1329228243,14016
62006362066950,28,1.1998782526,260264024
62006362100595,38,0.9064601597,25288008
62006362106659,14,0.21830786770000002,4002011
62006362107964,4,0.0605439642,1003010
62006362063641,53,1.367503179,123698012
62006362050407,26,0.7701296789000001,1609469000
62006362108535,11,0.1429357385,3003009
62006362069232,12,0.2834028561,48105000
62006362055183,128,8.8988851263,1568611853
62006362057213,13,0.32777016670000003,680016
62006362053653,1,0.5,1004
62006362067202,47,0.7761259364,27875022
62006362069263,36,3.2879144826,1099500346
62006362065525,7,0.2653630066,144003012
62006362102880,31,0.5107669046000001,1826025
62006362110912,2,0.023255814000000003,2007
62006362109386,7,0.09260398660000001,29158007
62006362033779,12,0.3474186544,41207122
62006362108817,108,1.4326376185,127761004
62006362105016,3,0.0577385726,3012
62006362051395,32,0.9716545856000001,15761116
62006362055675,34,1.0059126858,13988015
62006362030174,43,1.2399034576,1413904107
62006362043032,20,0.6892430542,832784012
62006362109267,3,0.0362359551,12007
62006362108435,5,0.0768609551,113011
62006362030359,5,0.1329228243,14016
62006362025939,3,0.1254901961,3008
62006362055025,10,0.17164738270000002,86104106
62006362035969,8,0.43020672870000004,1007127
62006362112075,1,0.0113636364,1004
62006362059584,9,0.1307987536,3638012
62006362069520,3,0.2408163265,3015
62006362061732,7,0.1586665984,129782008
62006362010039,11,0.1661795121,42114025
62006362036664,1,0.0714285714,1004
62006362023884,4,0.0893396558,4013
62006362060183,12,0.2865140779,953302008
62006362066286,7,0.1071375318,7033
62006362040869,1,0.012820512800000001,1002
62006362109591,4,0.0548356808,4014
62006362032558,4,0.056370215200000004,22008
62006362100103,73,2.6754642542,45070004
62006362035065,1,0.0344827586,1002
62006362062362,64,1.1591333608,17675008
62006362048201,3,0.062260536400000004,3012
62006362038684,1,0.0344827586,1004
62006362019027,1,0.0526315789,1004
62006362065568,1,0.025,1002
62006362006621,2,0.0714285714,2011
62006362068911,1,0.0344827586,1004
62006362043493,3,0.0651629073,3012
62006362006588,1,0.022222222200000002,1004
62006362046613,13,1.1972466747000001,22979012
62006362069683,1,0.02,1004
62006362108859,2,0.022988505700000002,2007
62006362111559,3,0.0348837209,302007
62006362069491,181,8.5756480091,97853012
62006362107011,37,0.5629792926,2933472675
62006362062684,144,5.4565965066,27369008
62006362063152,2,0.0597402597,110000000
62006362051747,72,1.4036685522,326404107
62006362006091,149,2.1610197259,293844187
62006362101986,111,2.2468710904,23402019
62006362108072,169,1.9767484054,9133007
62006362109974,29,0.3640523489,135142007
62006362069321,13,0.6742814966,4744016
62006362051898,126,10.5830567286,53754000
62006362063141,74,3.1211672148,2152882099
62006362031620,151,2.9365857923,3562252024
62006362058649,126,3.3559439301,63688026
62006362010592,133,2.1951629561,36723012
62006362100976,75,1.4070223918,162975020
62006362020326,471,26.1416517768,2450808012
62006362102222,26,2.7525394538,180205012
62006362057166,31,0.4191357102,78379557
62006362039071,107,2.0133849348,426170851
62006362057972,73,2.0076353214,125865026
62006362105055,58,1.1077561719,6176020
62006362067428,39,2.5724271438,1644375016
62006362041744,167,9.3896328294,9696824107
62006362055156,95,3.6313241116,1161401119
62006362067685,435,47.1877540901,89425012
62006362015916,904,55.2662861478,177164107
62006362064635,70,11.0375248601,623283103
62006362036526,21,0.8149228658000001,24923226
62006362009116,26,0.9836088084000001,212800516
62006362111752,17,0.1932108767,2424013
62006362107828,122,1.5196165648000002,46944025
62006362057138,4,0.0588355465,22008
62006362013967,496,32.0927818167,237903012
62006362054231,126,5.4654074545,305843012
62006362049188,82,3.8617967042,41264108
62006362054012,169,9.8889266851,355076015
62006362032730,163,6.5528463646,281296015
62006362011779,33,0.46348743800000003,109532008
62006362067024,140,7.9648759865,40245000
62006362106763,49,0.6535619334,357243009
62006362107996,126,1.6911876438,27468011
62006362038402,823,13.52986496,326771123
62006362110437,102,1.2065090281,31773007
62006362101391,164,9.466494881,422905012
62006362046886,43,1.16318714,2511183719
62006362047723,64,2.5255360655,25473012
62006362006243,69,1.4826270102999999,119933012
62006362046209,20,0.38135504200000003,439579039
62006362065755,96,9.7242640338,93229107
62006362064994,9,0.6241591297,12153012
62006362104758,12,0.29183260440000003,75405016
62006362037875,88,3.8985477083,13678017
62006362022300,383,21.2931547713,1247858627
62006362108098,25,0.3220910419,14221003
62006362106390,58,0.8827344775,70093008
62006362104528,20,0.4374629176,112125018
62006362034991,234,6.9712196199,1522984107
62006362010611,58,3.1916614628,792678107
62006362008238,34,2.0768993482,47333012
62006362058814,43,1.1836616491,719468228
62006362100284,56,1.7695221322,501998012
62006362060984,243,13.4073182507,343794012
62006362057446,1,0.0112359551,1004
62006362009061,28,1.0375760959,11304017
62006362109812,3,0.0405405405,3015
62006362036927,111,10.6736031862,695483551
62006362060419,22,1.5002748125,874335605
62006362057199,108,4.1890204778,25174615103
62006362016346,3,0.10883430300000001,3012
62006362102143,17,0.3716028817,614766020
62006362023995,53,4.7284702226,91433012
62006362059834,86,2.5980238237,107656378
62006362055048,24,0.30407661350000004,202491004
62006362068575,8,0.2159159159,1692008
62006362066701,49,5.7071055148,225228107
62006362036971,39,1.4119508635,117327284
62006362008010,31,0.6432119423,105485028
62006362013349,203,8.6454947427,6951653112
62006362068676,20,1.2951169341,189995000
62006362104827,122,4.4190905066,571092934
62006362018032,36,0.8701354452000001,11974024
62006362101363,8,0.1904025098,594003012
62006362053943,26,1.2660712183,1741103103
62006362063112,26,4.0466158279,639653016
62006362063106,13,0.8383138203,276403012
62006362056378,4,0.0558052434,22008
62006362034183,24,0.41735253640000003,674055027
62006362105421,15,0.31741147280000004,20304015
62006362065699,87,6.4670697407,267349159
62006362041202,269,12.6754622221,78886046691
62006362040641,9,0.3405875987,355027
62006362064561,44,2.6768257837,53373012
62006362024614,23,2.1461682356,49394024
62006362036610,46,1.0664362928,1884087127
62006362037691,4,0.09444444440000001,4016
62006362108610,7,0.0866276906,1973011
62006362011023,3,0.0412332345,152008
62006362100923,1889,46.7392259536,221836216
62006362060683,7,0.6689560440000001,7127
62006362039625,42,1.236305191,5308808112
62006362006334,12,0.5092033459,11353012
62006362109751,57,0.6635755076000001,12372007
62006362100917,14,0.37819581100000005,14104016
62006362001282,25,0.5873866619,62196031
62006362102569,6,0.1947867653,6019
62006362107942,51,0.6593960428,11930015
62006362062071,52,1.8374938326999999,223873012
62006362065199,468,29.2631960946,4182285031
62006362066567,15,0.3074429005,215200000
62006362101143,21,0.71705635,32721012
62006362103614,30,0.4640622491,72743911
62006362104518,71,1.186436361,29212008
62006362064624,8,0.1353407024,1647743
62006362106443,11,0.1848522463,348483011
62006362065427,36,2.3956249254,379408101
62006362039161,1,0.0212765957,1002
62006362058514,12,1.4974238180000001,134531539
62006362044325,4,0.0857187137,4016
62006362101084,5,0.1502564103,14018
62006362056907,9,0.2239669008,495162467
62006362032073,32,0.4874214116,69344107
62006362028188,112,5.1412217007,878337496
62006362060839,8,0.8581807082,57045
62006362109446,7,0.08825904720000001,352007
62006362061258,5,0.3597099622,44180000
62006362103733,23,0.5768949342,13566019
62006362066772,1,0.013698630100000001,1002
62006362018120,10,0.5324301918000001,10227
62006362058505,6,0.2608557485,25023012
62006362034709,31,1.6689272912000002,280433012
62006362063079,18,0.6429420051,1602503012
62006362024209,32,0.5319794508,89375119
62006362041381,14,0.3197619414,90015012
62006362035405,28,3.0705648755,19103012
62006362058048,25,4.6972774947,2853012
62006362046303,19,0.5142731644,14061146
62006362102771,13,1.1222141473,5924015
62006362017757,3,0.061191746400000004,12008
62006362065780,3,0.0664918415,3012
62006362102590,99,3.4766407428,6605419000
62006362012465,294,41.6950850238,84282120
62006362056071,14,0.6622676637,1912003012
62006362056477,4,0.0558052434,22008
62006362011352,4,0.0974089227,13012
62006362038356,1,0.2,1002
62006362056410,11,0.3844130935,656740901
62006362057146,8,0.6621082746,2797035
62006362005357,4,0.0970257809,13012
62006362104194,7,0.2440076374,25029
62006362106775,28,0.43334634850000003,3540891173
62006362059897,39,9.2914428289,39263012
62006362108441,2,0.024691358,2007
62006362109046,2,0.028381642500000002,2007
62006362109887,5,0.061093211700000004,414007
62006362108972,3,0.0461538462,202007
62006362108967,1,0.0151515152,1003
62006362104411,15,0.5586407057,3232007024
62006362110118,15,0.175064825,18523009
62006362110917,7,0.07942657880000001,583009
62006362027662,3,0.0784838112,267000
62006362100014,4,0.1324786325,13014
62006362107404,15,0.2198243064,51705013
62006362051049,1,0.012345679,1002
62006362045484,2,0.0350454789,2008
62006362003085,1,0.0357142857,1004
62006362064350,1,0.0666666667,1007
62006362021537,2,0.022988505700000002,11004
62006362047472,3,0.1034482759,12011
62006362106266,240,3.7925896086,538709511
62006362043247,391,6.3772630836,65360016
62006362061113,178,8.2397227303,324753012
62006362101958,196,7.5520510871,55691011
62006362045599,412,26.7589388932,443360008
62006362064701,60,2.6170464417,36333012
62006362105132,55,1.1013774872,13025019
62006362058303,26,1.3575684371,5169539107
62006362060994,134,5.333420835,63262008
62006362061455,132,3.1401240782,1056397131
62006362000604,102,1.6212578724000002,95576117
62006362060048,531,39.4995030132,205433016
62006362101553,92,5.4995423909,14098315
62006362100657,4,0.12068965520000001,4017
62006362054819,56,0.8035929253,12613020
62006362028189,195,3.9203345487,24731012
62006362107122,33,0.4135462686,36302007
62006362038704,545,40.9271464853,979132202
62006362101490,26,1.8405751233,64483011
62006362030715,131,2.2088108743,575512
62006362004174,343,20.8675309474,224125607
62006362040135,89,3.2138917167,2643724107
62006362042195,307,28.6582738729,417370012
62006362016299,558,22.7445549344,86606008
62006362003680,584,30.3042389207,190312517
62006362105727,23,0.4274610065,3624015
62006362102809,105,2.2384969728,6140000
62006362065509,357,17.4380199795,181998012
62006362040649,10,0.18480555540000002,1313012
62006362102812,27,5.5885367754,6260012
62006362068072,80,7.1009797588,56273012
62006362049413,77,1.0916218151,19242022
62006362017362,42,1.8257825557,7391008
62006362106703,107,1.5597433972,20293241
62006362069437,172,4.9235658407,52140212
62006362037293,372,13.4269054692,83365027
62006362061812,414,26.1582926913,120544016
62006362102503,337,11.0614572454,373928022
62006362104133,35,2.0127379707,189687027
62006362032428,102,1.6761318232,24311207
62006362056797,75,6.173876035,57633012
62006362102782,20,1.9440024092,2449012
62006362104743,526,11.5662395267,407149511
62006362109442,116,1.4585321003,20468012
62006362015012,348,6.7640833808,188154124
62006362104681,36,0.815611435,218775516
62006362063799,545,12.9447488428,110614008
62006362037892,58,3.1552462129,55944107
62006362021528,60,1.260084249,54893012
62006362007894,3,0.062926164,3012
62006362034899,12,0.35507465590000004,183505028
62006362028870,73,0.9645053216,7697008
62006362029005,215,6.7897745264000005,123928012
62006362011819,136,8.1674288964,131194107
